Title,Address,District,KT,LB,LT,Price,index
"rumah bagus semi furnished shm di mekar wangi, bandung",mekarwangi,bojongloa kidul,3.0,200,220,3300000000.0,1
rumah dekat tol buah batu,buahbatu,buahbatu,3.0,82,138,1600000000.0,1
rumah dalam cluster di antapani city mas 2,antapani,antapani,2.0,43,72,835000000.0,1
"rumah modern, cisaranten kulon, belakang griya arcamanik, bandung.",ujungberung,ujungberung,2.0,45,73,695000000.0,1
rumah minimalis lokasi strategis bekas kantor,arcamanik,arcamanik,2.0,50,107,750000000.0,1
rumah minmalis murah 2 lantai di buahbatu margacinta,buahbatu,buahbatu,3.0,77,120,950000000.0,1
jual rumah lux di jl.kembar timur (sayap bkr),regol,regol,5.0,350,288,4500000000.0,1
jual cepat harga nego rumah & ada kamar kost di tubagus ismail,dago,coblong,22.0,450,602,10880000000.0,1
rumah baru gress murah di cikoneng dekat stt telkom,buahbatu,buahbatu,2.0,45,78,650000000.0,1
rumah murah resor dago pakar view kota bandung,dago,coblong,3.0,250,379,3900000000.0,1
"rumah diatas awan di pasirimpun, arcamanik, sukamiskin dago bandung",arcamanik,arcamanik,3.0,50,60,690000000.0,1
"rumah murah 2 lantai di cikutra baru, sukaluyu bandung",cikutra,cibeunying kidul,6.0,300,115,2350000000.0,1
jual cepat & murah cijawura buah batu bandung,buahbatu,buahbatu,3.0,70,103,670000000.0,1
"rumah indent sesuai selera, cijambe, pasirjati,, ujungberung, bandung.",ujungberung,ujungberung,2.0,45,73,575250000.0,1
dijual rumah baru minimalis 2 unit siap huni di cisaranten arcamanik,arcamanik,arcamanik,2.0,60,100,770000000.0,1
dijual rumah bagus siap huni dekat kiara artha park bandung,kiaracondong,kiaracondong,4.0,145,169,1550000000.0,1
dijual rumah murah siap huni jarang ada di antapani bandung,antapani,antapani,4.0,100,140,925000000.0,1
rumah harga hitung tanah sesuai njop di komplek pasadena,babakan ciparay,babakan ciparay,3.0,54,160,1050000000.0,1
dijual rumah di bandung dekat ikea kota baru parahyangan,sukajadi,sukajadi,2.0,30,55,390000000.0,1
di jual rumah bagus minimalis di gerlong residence,sukasari,sukasari,4.0,118,105,2000000000.0,1
dijual rumah baru minimalis  on progres di cisaranten arcamanik,cisaranten kulon,arcamanik,3.0,100,100,1200000000.0,1
rumah bagus dalam komplek nyaman one gate di cigadung,cigadung,cibeunying kaler,4.0,150,255,3300000000.0,1
"jl.setrasari, rumah luas hitung tanah",sukasari,sukasari,8.0,575,750,9000000000.0,1
rumah harga hitung tanah lokasi tengah kota cijagra buahbatu,buahbatu,buahbatu,4.0,180,267,3300000000.0,1
rumah siap huni semi furnish lokasi strategis di turangga,turangga,lengkong,4.0,180,128,2100000000.0,1
"dijual rumah taman rafflesia, kawaluyaan, bandung timur",buahbatu,buahbatu,4.0,130,97,995000000.0,1
"rumah cantik minimalis di setiabudi, cipaku indah bandung barat",ledeng,cidadap,3.0,165,200,3000000000.0,1
"jual rumah luas di jalan sersan bajuri, bandung",sukasari,sukasari,8.0,600,975,8500000000.0,1
rumah 3 lantai siap huni sayap astananyar pusat kota bandung,astana anyar,astana anyar,5.0,240,106,1900000000.0,1
rumah 700 jtan di arcamanik kota bdg dkt sport jabar dan lapangan golf,arcamanik,arcamanik,2.0,60,64,730000000.0,1
rumah murah dipadasuka kota bandung dkt lapangan gasibu gedung sate,kiaracondong,kiaracondong,2.0,60,76,795000000.0,1
rumah di arcamanik kota bandung dekat antapani dan gedungsate sdh shm,antapani,antapani,2.0,60,66,730026900.0,1
rumah murah 500 jutaan di buahbatu bojongsoang dekat telkom university,antapani,antapani,2.0,40,62,550069700.0,1
rumah minimalis modern dibuahbatu bojongsoang strategis dkt pintu tol,batununggal,bandung kidul,2.0,45,87,505006700.0,1
1 unit diskon 35 juta rumah di arcamanik antapani design scandinavian,antapani,antapani,3.0,70,62,745003680.0,1
rumah bagus cikutra baru,cibeunying kidul,cibeunying kidul,6.0,300,115,2375000000.0,1
"rumah siap huni, sarikaso sarijadi, lokasi depan",sarijadi,sukasari,5.0,400,555,5000000000.0,1
dijual murah   lt 112 harga 600 juta di cisaranten arcamanik,arcamanik,arcamanik,2.0,80,112,630000000.0,1
"jual rumah karasak 2,5lt",karasak,astana anyar,4.0,200,84,1000000000.0,1
rumah baru huk 2 lantai tengah kota area leuwisari bandung,bojongloa kidul,bojongloa kidul,3.0,117,117,2250000000.0,1
rumah asri di gegerkalong hilir ciwaruga bandung utara,gegerkalong,sukasari,3.0,130,124,2250000000.0,1
rumah lama strategis di perum pratista antapani bandung kota,antapani,antapani,4.0,129,123,1200000000.0,1
dijual rumah baru siap huni di antapani strategis,antapani,antapani,4.0,144,96,1200000000.0,1
jual rumah mewah setrasari bandung,gegerkalong,sukasari,6.0,280,194,5250000000.0,1
rumah baru dekat tol padalarang bandung,batununggal,bandung kidul,2.0,36,60,500000000.0,1
jual rumah nyaman gegerkalong,gegerkalong,sukasari,5.0,300,498,7500000000.0,1
rumah mewah 2 lantai di komplek grand antapani townhouse,antapani,antapani,5.0,250,132,2500000000.0,1
dijual cepat rumah murah 2 lt di cipageran,cicendo,cicendo,3.0,111,60,596000000.0,1
"dijual rumah mewah dan megah di lingkungan elite, tenang, nyaman",arcamanik,arcamanik,9.0,600,800,9500000000.0,1
"gress , jual rumah minimalis area turangga kota bandung",turangga,lengkong,4.0,150,130,2300000000.0,1
dijual murah rumah di komplek pratista antapani bandung,antapani,antapani,5.0,120,106,830000000.0,1
siap huni grand saskara cikoneng bojongsari bandung selatan,buahbatu,buahbatu,2.0,45,85,492000000.0,1
rumah bagus di ligar raya cigadung siap hunu,cigadung,cibeunying kaler,4.0,180,160,1650000000.0,1
rumah lokasi terbaik di turangga asri terawat,turangga,lengkong,5.0,200,280,3100000000.0,1
rumah asri terawat lokasi terbaik di turangga,turangga,lengkong,5.0,200,280,3100000000.0,1
rumah kawasan viral di bandung timur tanpa dp modal booking fee 5 jt,buahbatu,buahbatu,2.0,50,60,518768799.0,1
dijual rumah lama harganya di bawah pasar di antapani arcamanik,antapani,antapani,5.0,150,119,995000000.0,1
dijual rumah bagus sariwates babakan sari,kiaracondong,kiaracondong,3.0,176,136,1999000000.0,1
"dijual rumah di dalam cluster jumlah rumah terbatas, dekat dg jl utama",gedebage,gedebage,6.0,500,252,2700000000.0,1
rumah siap huni pondok hijau bandung,gegerkalong,sukasari,2.0,103,90,1475000000.0,1
rumah baru minimalis modern sejuk dan nyaman di setiabudi regensi,ledeng,cidadap,4.0,230,230,2850000000.0,1
rumah murah 600 jtan di bandung,buahbatu,buahbatu,2.0,45,72,598000000.0,1
di jual rumah lux minimalis di sadang luhur siap huni keamanan 24 jam,cigadung,cibeunying kaler,7.0,250,166,3050000000.0,1
di jual rumah lux minimalis di tubagus ismail alamanda dago cctv,dago,coblong,8.0,500,611,10500000000.0,1
jual rumah mewah modern pasirluyu,pasirluyu,regol,3.0,142,249,3400000000.0,1
dijual rumah baru tanah luas harga puas cisaranten arcamanik,arcamanik,arcamanik,3.0,70,148,900000000.0,1
dijual rumah bagus siap huni di komplek cisaranten arcamanik,arcamanik,arcamanik,5.0,175,105,1270000000.0,1
rumah murah harga dibawah 1 m antapani,antapani,antapani,1.0,70,92,680000000.0,1
rumah kantor gatot subroto burangrang,malabar,lengkong,3.0,287,495,5990000000.0,1
dijual rumah 2 lantai terawat dalam cluster lokasi strategis,antapani,antapani,3.0,80,84,1025000000.0,1
dijual rumah lama daerah antapani,antapani,antapani,2.0,54,160,1600000000.0,1
rumah 2 lantai terawat dekat tol pasteur,pasteur,sukajadi,4.0,350,400,5460000000.0,1
rumah cocok buat kost kantor suryalaya buah batu,buahbatu,buahbatu,7.0,300,330,3500000000.0,1
rumah lux di turangga dkt gatotsubroto tsm sman 8 karawitan buahbatu,batununggal,bandung kidul,4.0,180,120,2500000000.0,1
rumah di buahbatu bojongsoang dkt sekolah anak dan pusat pembelanjaan,antapani,antapani,2.0,45,88,505000000.0,1
rumah siap huni terawat furnished turangga,turangga,lengkong,6.0,250,300,6500000000.0,1
rumah murah bagus gegerkalong lokasi the best,gegerkalong,sukasari,9.0,300,414,3800000000.0,1
rumah murah luas terawat batununggal bandung,batununggal,bandung kidul,8.0,414,868,6250000000.0,1
dijual cepat rumah murah batununggal indah,batununggal,bandung kidul,5.0,550,375,6500000000.0,1
rumah murah minimalis komplek bahagia permai,buahbatu,buahbatu,5.0,220,214,1750000000.0,1
rumah full furnished di cigadung dago dkt tubagus ismail cikutra itb,cibeunying kaler,cibeunying kaler,4.0,120,105,2000000000.0,1
dijual rumah full furnished siap huni di cluster cipamokolan,rancasari,rancasari,2.0,65,72,650000000.0,1
launching rumah 2 lantai di ciwaruga atas dkt gegerkalong setiabudi,sukajadi,sukajadi,2.0,50,63,739000000.0,1
rumah idaman furnished di cigadung dago dkt tubagus ismail cikutra itb,coblong,coblong,4.0,121,105,2000000000.0,1
dijual cepat rumah di bawah harga pasar di arcamanik,batununggal,bandung kidul,2.0,165,287,1250000000.0,1
ruko tengah kota siap pakai,buahbatu,buahbatu,1.0,85,68,880000000.0,1
dijual cepat rumah ligar cigadung,cigadung,cibeunying kaler,5.0,500,418,2500000000.0,1
dijual rumah lama murah terawat cijawura buah batu,buahbatu,buahbatu,4.0,220,500,2650000000.0,1
"rumah mewah hook di sayap dago, cigadung bandung",cigadung,cibeunying kaler,5.0,600,362,6500000000.0,1
rumah baru gaya modern lokasi strategis arcamanik endah,arcamanik,arcamanik,5.0,170,133,1990000000.0,1
rumah dan kost di sabang sayap riau jalan sabang bandung,bandung wetan,bandung wetan,18.0,300,497,9700000000.0,1
dijual rukost di gerlong hilir bandung.,sukasari,sukasari,4.0,150,189,1500000000.0,1
rumah mewah murah di tanjung asri residence antapani arcamanik bandung,arcamanik,arcamanik,5.0,400,298,6900000000.0,1
dijual rumah di jl kawaluyaan indah kota bandung.,buahbatu,buahbatu,3.0,130,101,1500000000.0,1
rumah siap huni kawasan strategis favorit bandung utara babakan jeruk,pasteur,sukajadi,3.0,200,368,4400000000.0,1
rumah murah terawat batununggal lokasi favorit,batununggal,bandung kidul,4.0,120,200,2650000000.0,1
rumah komplek de marrakesh bandung.,rancasari,rancasari,4.0,200,100,1500000000.0,1
rumah di bawah pasaran pasteur bandung,pasteur,sukajadi,5.0,250,326,4200000000.0,1
dijual rumah baru dago resort bandung utara,dago,coblong,5.0,550,535,14000000000.0,1
rumah turangga yg nyaman dan asri,turangga,lengkong,6.0,250,250,2900000000.0,1
rumah asri di gegerkalong di bandung utara,gegerkalong,sukasari,7.0,300,850,10500000000.0,1
jual rumah baru 2 lantai termurah di mekarwangi bandung,mekarwangi,bojongloa kidul,4.0,170,150,2950000000.0,1
dijual rumah suryalaya cijagra buahbatu halaman luas,cijagra,lengkong,6.0,300,410,4900000000.0,1
rumah siap huni cigadung dekat borma,cigadung,cibeunying kaler,5.0,177,96,1500000000.0,1
taman persada residence tipe 100/105,buahbatu,buahbatu,4.0,100,105,1343000000.0,1
rumah hitung tanah turangga buahbatu,turangga,lengkong,6.0,224,224,2900000000.0,1
rumah mewah siap huni dago pakar bandung,dago,coblong,6.0,300,320,4600000000.0,1
rumah minimalis nan cantik di graha puspa,ledeng,cidadap,4.0,250,537,3900000000.0,1
rumah murah turangga siap huni dekat mesjid,turangga,lengkong,7.0,250,300,2900000000.0,1
rumah hitung tanah antapani lokasi bagus,antapani,antapani,4.0,200,231,1650000000.0,1
"rumah harga murah di setiabudi regency wing 4, sukasari – bandung",sukasari,sukasari,5.0,162,372,2700000000.0,1
rumah sultan hrg gregetan di ciwastra bandung derwati rancasari gaes,cicaheum,kiaracondong,3.0,50,64,1108900000.0,1
rumah cantik sejuk di grand sahara cluster padasuka bandung,padasuka,cibeunying kidul,2.0,40,70,635000000.0,1
rumah sayap riau cocok untuk usaha dan strategis tengah kota,bandung wetan,bandung wetan,9.0,280,403,15000000000.0,1
rumah estetik di cimahi dkt pemkot ciawitali cibabat pesantren borma,andir,andir,3.0,95,104,985000000.0,1
rumah di bawah harga pasar cluster arcamanik antapani,antapani,antapani,2.0,45,90,499000000.0,1
rumah nyaman di margahayu raya ciwastra buahbatu dkt rs al islam metro,buahbatu,buahbatu,3.0,92,106,1301616200.0,1
di jual rumah murah di antapani bandung,dago,coblong,2.0,158,118,1350000000.0,1
dijual rumah 3 lantai siap huni sekelimus soekarno hatta,batununggal,bandung kidul,8.0,300,198,2650000000.0,1
for sale rumah bagus terawat di antapani kota bandung,antapani,antapani,5.0,170,189,2000000000.0,1
rumah baru di riung bandung dekat margahayu raya rs al islam metro,buahbatu,buahbatu,3.0,100,80,1100000000.0,1
jual rumah bagus buah batu regency semi furnished,buahbatu,buahbatu,3.0,112,105,1850000000.0,1
dijual rumah 2 lantai murah sudah shm dekat antapani terminal cicaheum,kiaracondong,kiaracondong,2.0,60,62,730000000.0,1
rumah cantik plus kolam renang di cigadung dago dkt tubagus ismail itb,cibeunying kaler,cibeunying kaler,5.0,229,203,4300000000.0,1
rumah baru di cisaranten arcamanik dkt antapani guruminda sukamiskin,kiaracondong,kiaracondong,3.0,70,95,850000000.0,1
jarang ada rumah dijual dipinus harga 500jtan,cinambo,cinambo,2.0,45,75,595000000.0,1
jual rumah murah modern,buahbatu,buahbatu,2.0,40,50,270000000.0,1
dijual rumah 2 lt desain mewah di buahbatu dkt batununggal moh toha,batununggal,bandung kidul,2.0,45,89,505068700.0,1
dijual rumah 1 lantai murah di jatihandap 400 jutaan dkt cikutra,mandalajati,mandalajati,2.0,33,66,488000000.0,1
rumah baru plus kolam renang di cigadung dago dkt tubagus ismail itb,dago,coblong,5.0,228,203,4300000000.0,1
di jual cepat rumah di bawah harga pasar di suryalaya bandung,dago,coblong,4.0,350,325,3500000000.0,1
rumah cantik minimalis siap huni,antapani,antapani,3.0,120,142,1500000000.0,1
rumah di bojongsoang buahbatu sudah all in mulai dari 500 jutaan,antapani,antapani,2.0,40,65,550000000.0,1
rumah sejuk asri luas murah sukaasih ujung berung bandung timur,ujungberung,ujungberung,4.0,180,148,1300000000.0,1
rumah mewah di setra duta sangat terawat siap pakai,sukasari,sukasari,4.0,570,394,12500000000.0,1
jual rumah kolam renang full furnis cigadung kota bandung,cigadung,cibeunying kaler,4.0,228,204,4300000000.0,1
"buah batu regency , jual rumah minimalis siap huni",buahbatu,buahbatu,4.0,130,135,1700000000.0,1
"pasir impun bandung , jual rumah minimalis siap huni",pasir impun,mandalajati,3.0,120,340,1800000000.0,1
rumah murah dekat gedung sate gasibu dago cikutra,batununggal,bandung kidul,6.0,166,267,3500000000.0,1
for sale rumah baru modern minimalis dalam cluster antapani,antapani,antapani,3.0,107,90,1395000000.0,1
dijual rumah siap huni dan nyaman cisaranten-arcamanik,cisaranten kulon,arcamanik,2.0,48,96,750000000.0,1
rumah minimalis murah bali garden dago cluster,batununggal,bandung kidul,3.0,72,100,1600000000.0,1
rumah minimalis murah pesona bali ciwaruga gegerkalong upi,antapani,antapani,3.0,130,135,1500000000.0,1
rumah murah minimalis cluster bali garden city view,dago,coblong,2.0,130,90,1400000000.0,1
best location rumah baru minimalis modern,turangga,lengkong,5.0,130,120,2450000000.0,1
jual rumah buah batu regency,buahbatu,buahbatu,3.0,80,126,1450000000.0,1
on progress unit rumah minimalis tipe 1 lantai,batununggal,bandung kidul,3.0,78,105,950000000.0,1
rumah hook murah dekat exit tol pasteur pvj,batununggal,bandung kidul,5.0,725,741,9000000000.0,1
rumah baru di kebon kopi cijerah dekat dengan jalan raya harga dibawah,cijerah,bandung kulon,3.0,74,79,1250000000.0,1
rumah mewah furnished di arcamanik kota bandung,arcamanik,arcamanik,5.0,480,330,5700000000.0,1
rumah baru desain mewah full furnish dekat itb di sayap dago,dago,coblong,4.0,252,191,4650000000.0,1
rumah murah luas lokasi terbaik di arcamanik endah,arcamanik,arcamanik,5.0,433,623,3680000000.0,1
rumah cantik strategis siap huni di sekelimus buahbatu,buahbatu,buahbatu,3.0,100,140,1600000000.0,1
jual rumah setraduta 3 lantai semifurnished,sarijadi,sukasari,3.0,200,155,2650000000.0,1
rumah lama akses jl lebar sukaluyu,cibeunying kaler,cibeunying kaler,6.0,250,364,4500000000.0,1
rumah dijual 2 lantai lux siap huni di sayap bkr buahbatu kota bandung,regol,regol,4.0,146,117,2375000000.0,1
dijual rumah di area dipenogoro gedung sate,citarum,bandung wetan,8.0,500,843,32500000000.0,1
dijual rumah furnished jatihandap kota bandung,jatihandap,mandalajati,3.0,140,212,1200000000.0,1
rumah layak huni di hasan saputra raya turangga harga nego,lengkong,lengkong,5.0,250,360,4500000000.0,1
on progress   rumah setraduta grande,pasteur,sukajadi,4.0,180,139,3500000000.0,1
rumah dijual 800 jutaan jarang ada di antapani city mas kota bandung,antapani,antapani,2.0,48,72,835000000.0,1
rumah dijual cepat di komplek kembar buahbatu kota bandung strategis,lengkong,lengkong,7.0,150,225,1500000000.0,1
rumah dijual cepat minimalis di grand valley ujungberung kota bandung,ujungberung,ujungberung,2.0,57,75,570000000.0,1
murah siap huni sariwangi polban setra duta dkt gegerkalong bandung,sukasari,sukasari,3.0,60,87,890000000.0,1
dijual rumah siap huni harga terjangkau cisaranten arcamanik,arcamanik,arcamanik,3.0,75,105,945000000.0,1
rumah dijual cepat di perumahan cisaranten kulon arcamanik bandung,arcamanik,arcamanik,3.0,108,120,850000000.0,1
rumah dijual cepat tanah luas di cisaranten kulon arcamanik bandung,arcamanik,arcamanik,2.0,90,150,935000000.0,1
rumah baru 2 lantai di kiaracondong bandung murah,kiaracondong,kiaracondong,4.0,145,169,1550000000.0,1
"dijual rumah sayap kopo, kota bandung, mainroad, murah, hitung tanah",bojongloa kidul,bojongloa kidul,7.0,300,789,6000000000.0,1
rumah hook nyaman siap huni di gegerkalong dekat upi,gegerkalong,sukasari,6.0,350,500,6000000000.0,1
jual rumah siap huni griya cempaka arum dkt al jabar gbla,panyileukan,panyileukan,2.0,62,84,600000000.0,1
dijual rumah baru 2 lantai scandinavian style di cisaranten arcamanik,arcamanik,arcamanik,5.0,145,117,1250000000.0,1
rumah lux full furnished bkr bandung lokasi strategis tengah kota,regol,regol,4.0,550,420,6500000000.0,1
"dijual rumah hitung tanah lokasi strategis di turangga
 bandung",turangga,lengkong,3.0,225,427,5300000000.0,1
rumah on progres di setiabudi regency,ledeng,cidadap,5.0,300,232,3300000000.0,1
rumah 2 lantai di arcamanik siap huni dekat mesjid,arcamanik,arcamanik,3.0,120,114,1450000000.0,1
"dijual rumah siap huni di batununggal, buah batu, soekarno hatta",buahbatu,buahbatu,3.0,200,214,2500000000.0,1
rumah minimalis cakep dan nyaman di tki 1 greenville,kopo,bojongloa kaler,3.0,36,175,1250000000.0,1
"cluster antapani bandung kota, siap huni, jalan lebar pisan",antapani,antapani,2.0,50,72,1200000000.0,1
rumah murah di pusat kota burangrang di bawah njop,turangga,lengkong,7.0,200,178,1700000000.0,1
turun harga dibawah pasar rumah siap huni di cisaranten kulon,arcamanik,arcamanik,5.0,245,186,1400000000.0,1
dijual rumah baru siap huni di arcamanik,arcamanik,arcamanik,4.0,135,96,1200000000.0,1
dijual rumah di sauyunan kopo,bojongloa kidul,bojongloa kidul,3.0,100,140,1200000000.0,1
dijual rumah di resort dago pakar,dago,coblong,5.0,304,434,7900000000.0,1
rumah tanjung sari asri residence 2 lantai siap huni,antapani,antapani,3.0,160,126,2250000000.0,1
dijual rumah di permata cisaranten arcamanik,cisaranten kulon,arcamanik,5.0,280,175,1400000000.0,1
dijual rumah baru antapani design futuristic 2 lantai,antapani,antapani,4.0,176,136,1850000000.0,1
resor dago pakar,dago,coblong,4.0,250,323,5803000000.0,1
dijual rumah 2 lantai di bawah harga pasar di sayap soetta,rancasari,rancasari,3.0,240,120,1300000000.0,1
rumah baru estetik gaya scandinavia di panyileukan bandung,panyileukan,panyileukan,2.0,42,87,695000000.0,1
dijual rumah baru 1 lantai di riungbandung rancasari kota bandung,rancasari,rancasari,2.0,50,78,625000000.0,1
jual rumah adem & nyamana leuwisari bandung,bojongloa kidul,bojongloa kidul,4.0,175,235,2500000000.0,1
rumah 2 lantai di perumahan antapani kota bandung,antapani,antapani,8.0,300,150,1800000000.0,1
rumah 2 lantai siap huni di babakan sari kiara condong,kiaracondong,kiaracondong,4.0,336,168,1500000000.0,1
rumah mewah di puri tirta kencana asri ahmad yani,kiaracondong,kiaracondong,7.0,382,226,3600000000.0,1
rumah dijual cepat super strategis di perumahan antapani kota bandung,antapani,antapani,2.0,80,96,575000000.0,1
dijual rumah 2 lantai area turangga suryalaya buahbatu kota bandung,lengkong,lengkong,4.0,170,100,2450000000.0,1
rumah lama terawat turangga buahbatu harga dibawah pasaran,turangga,lengkong,8.0,250,590,4200000000.0,1
"dijual rumah 1,5 lantai di riungbandung cipamokolan rancasari gedebage",rancasari,rancasari,3.0,80,192,825000000.0,1
dijual rumah di bawah harga pasar di bali garden,batununggal,bandung kidul,3.0,125,140,1700000000.0,1
"rumah di dago village, ciburial dago",dago,coblong,3.0,158,315,4756350000.0,1
dijual cepat rumah 2 lantai modern di arcamanik endah kota bandung,arcamanik,arcamanik,5.0,170,133,2000000000.0,1
"dijual rumah di soetta, bandung timur",arcamanik,arcamanik,4.0,252,170,2000000000.0,1
rumah mewah pusat kota lengkong bandung,lengkong,lengkong,4.0,465,311,7800000000.0,1
"rumah bagus unfurnished lokasi strategis di batu indah,batununggal",batununggal,bandung kidul,5.0,235,278,3300000000.0,1
rumah taman cibaduyut indah bandung,cibaduyut,bojongloa kidul,3.0,80,118,875000000.0,1
rumah lux cluster exclusive palacio setiabudi raya bandung utara.,ledeng,cidadap,5.0,300,404,9500000000.0,1
rumah di sukahaji setrasari bandung bagus terawat,pasteur,sukajadi,6.0,241,406,7500000000.0,1
"rumah classic lux kusen jati, good location invest dan tempat usah",turangga,lengkong,4.0,380,279,4200000000.0,1
dijual rumah di pusat kota bandung,regol,regol,8.0,422,719,6000000000.0,1
rumah murah bojongkoneng bandung utara dekat dago resor bukit ligar,cikutra,cibeunying kidul,2.0,122,374,1950000000.0,1
siap huni di bukit ligar dkat cigadung resor dago itb cisitu tubagus,cigadung,cibeunying kaler,5.0,140,180,2950000000.0,1
dijual rumah murah semi furnis terawat nyaman di antapani bandung kota,antapani,antapani,3.0,100,108,1100000000.0,1
rumah siap huni di bali garden city view awiligar bandung,cikutra,cibeunying kidul,2.0,130,90,1400000000.0,1
"turun harga rumah di turangga buahbatu, lokasi tengah kota bandung",buahbatu,buahbatu,8.0,580,320,7350000000.0,1
"rumah dibawah harga pasar, kodya sebelum setiabudi regency dekat upi",isola,sukasari,5.0,200,400,2800000000.0,1
"rumah minimalis siap huni di pesona pasteur mediteran, dkt tol pasteur",pasteur,sukajadi,2.0,71,145,1700000000.0,1
jual rumah mewah + kolam renang di hegarmanah ciumbuleuit lembang,ciumbuleuit,cidadap,4.0,600,557,12000000000.0,1
rumah strategis dekat wisata dago pakar sayap tubagus ismail bdg utara,dago,coblong,4.0,210,161,3700000000.0,1
"rumah mainroad cihanjuang. letak strategis, cocok untuk bisnis.",gegerkalong,sukasari,3.0,298,213,2800000000.0,1
rumah hitung tanah gegerkalong girang dekat daarutauhid,gegerkalong,sukasari,8.0,200,264,3000000000.0,1
"rumah mewah setiabudi regency siap huni, terawat",ledeng,cidadap,5.0,420,366,6500000000.0,1
rumah lux minimalis 2 lantai harga 2.5m nego dan terdapat koskosan lt2,cigadung,cibeunying kaler,8.0,110,240,2500000000.0,1
rumah 2 lantai elegan 15 menit tol buah batu dekat pusat kota bandung,buahbatu,buahbatu,3.0,50,60,721344557.0,1
rumah siap huni suci cikuta pusat kota bandung taman kota bandung shm,mandalajati,mandalajati,3.0,62,72,1050000000.0,1
jual rumah bagus jalan kembar,regol,regol,3.0,120,108,1950000000.0,1
jual murah rumah bisa utk home industry di jl.aksan (sayap jamika),babakan ciparay,babakan ciparay,6.0,375,152,2500000000.0,1
rumah baru minimalis full furnish tinggal bawa koper di pesona bali,buahbatu,buahbatu,4.0,197,105,1550000000.0,1
rumah 2 lantai murah halaman luas didalam komplek arcamanik,arcamanik,arcamanik,5.0,130,120,1270000000.0,1
rumah mewah lokasi strategis cocok untuk dijadikan usaha,dago,coblong,4.0,350,185,7500000000.0,1
rumah untuk usaha mainroad dago,dago,coblong,5.0,500,828,35600000000.0,1
dijual rumah modern 500 juta-an 2 lantai free bphtb dan ajb/bbn,andir,andir,3.0,50,60,578000000.0,1
rumah bandung 10 menit exit tol pasteur bandung sukajadi shm,pasteur,sukajadi,5.0,320,286,3700000000.0,1
cluster graha panyileukan rumah baru dekat polda jabar kota bandung,panyileukan,panyileukan,3.0,68,60,672000000.0,1
harga oke rumah super kece dan  luas siap huni setra indah bandung,pasteur,sukajadi,4.0,450,325,5950000000.0,1
"rumah semi minimalis gerlong tonggoh , gegerkalong kota bandung",gegerkalong,sukasari,5.0,300,200,2150000000.0,1
rumah vila furnish kawasan elit dago pakar bandung,dago,coblong,9.0,500,534,6500000000.0,1
jual rumah murah dalam cluster antapani,antapani,antapani,3.0,120,180,1800000000.0,1
dijual cepat murah rumah dan tanah kota bandung,cikutra,cibeunying kidul,3.0,60,155,440000000.0,1
"rumah kotamadya, free design, hanya 650m dari jalan raya",ujungberung,ujungberung,2.0,46,71,549900000.0,1
termurah se resort dago pakar,dago,coblong,6.0,373,426,3890000000.0,1
rumah ready lux 2 lantai di panyileukan kota bandung dekat polda jabar,panyileukan,panyileukan,4.0,92,81,875000000.0,1
rumah modern 2 lt full furnished dekat tol pasteur,cicendo,cicendo,4.0,126,132,2150000000.0,1
rumah mewah cimahi dekat stasiun padalarang bandung,pasteur,sukajadi,3.0,50,60,578000000.0,1
rumah besar siap huni 2 lt di cihanjuang,cicendo,cicendo,4.0,300,289,2600000000.0,1
rumah baru 2 lantai di arcamanik belakang griya arcamanik,arcamanik,arcamanik,2.0,50,45,860000000.0,1
rumah mewah hitung tanah di batununggal indah bandung,batununggal,bandung kidul,6.0,675,446,4500000000.0,1
rumah bagus dijual murah di komplek riung bandung,gedebage,gedebage,4.0,185,202,2650000000.0,1
"rumah hitung tanah di turangga, reog ( murahhh )",turangga,lengkong,7.0,180,298,2980000000.0,1
rumah murah siap huni dalam komplek mekar wangi,mekarwangi,bojongloa kidul,9.0,500,426,7000000000.0,1
rumah baru minimalis 2 lantai tki 1,kopo,bojongloa kaler,3.0,80,60,950000000.0,1
"promo, rumah 2 lantai, t 70/72, view bandung, cijambe, bandung timur.",ujungberung,ujungberung,3.0,71,72,729000000.0,1
rumah villa dekat kawasan wisata dan kuliner punclut bandung,cicendo,cicendo,3.0,250,84,1200000000.0,1
"rumah murah di bawah pasar di kawaluyaan buah batu, turangga bandung",buahbatu,buahbatu,5.0,182,204,1500000000.0,1
"rumah antik harga menarik di turangga, buahbatu dekat batununggal",turangga,lengkong,6.0,230,219,3750000000.0,1
rumah di batununggal sentosa,batununggal,bandung kidul,5.0,350,300,6250000000.0,1
"rumah antik terawat di kawasan elit dago, sayap dago bandung utara",dago,coblong,6.0,557,3,7200000000.0,1
"rumah hook strategis di turangga, buahbatu dekat batununggal bandung",turangga,lengkong,6.0,230,219,3900000000.0,1
"rumah di tubagus ismail cocok untuk kantor, kostan",dago,coblong,9.0,400,601,10000000000.0,1
rumah semi furnished di puri dago antapani,antapani,antapani,5.0,250,192,2300000000.0,1
